measurement_id,taxon_source,taxon_normalized,taxonomic_status,locality_source,voucher_source,herbarium_source,display_organ,source_variable,source_state_code,visible_hue,source_doi,source_sheet,source_cell,source_xlsx_sha256
Z2023_S4_R346,E. leptorrhizum,Epimedium leptorrhizum,SOURCE_NAME_NOT_ACCEPTED_TAXON_AUDIT,"Longquan, Zhejiang",C. Zhang Zhang152,BNU,INNER_SEPAL,SepalC,2,UNRESOLVED_CODEBOOK,10.3389/fpls.2023.1234148,Table S4,G346,057a0aaa603cfa4d9683a2eac75e747cb14bd1294e541feb82483fe6bc160e45
Z2023_S4_R346,E. leptorrhizum,Epimedium leptorrhizum,SOURCE_NAME_NOT_ACCEPTED_TAXON_AUDIT,"Longquan, Zhejiang",C. Zhang Zhang152,BNU,PETAL_SPUR,SpurC,2,UNRESOLVED_CODEBOOK,10.3389/fpls.2023.1234148,Table S4,H346,057a0aaa603cfa4d9683a2eac75e747cb14bd1294e541feb82483fe6bc160e45
Z2023_S4_R347,E. leptorrhizum,Epimedium leptorrhizum,SOURCE_NAME_NOT_ACCEPTED_TAXON_AUDIT,"Longquan, Zhejiang",C. Zhang Zhang152,BNU,INNER_SEPAL,SepalC,2,UNRESOLVED_CODEBOOK,10.3389/fpls.2023.1234148,Table S4,G347,057a0aaa603cfa4d9683a2eac75e747cb14bd1294e541feb82483fe6bc160e45
Z2023_S4_R347,E. leptorrhizum,Epimedium leptorrhizum,SOURCE_NAME_NOT_ACCEPTED_TAXON_AUDIT,"Longquan, Zhejiang",C. Zhang Zhang152,BNU,PETAL_SPUR,SpurC,2,UNRESOLVED_CODEBOOK,10.3389/fpls.2023.1234148,Table S4,H347,057a0aaa603cfa4d9683a2eac75e747cb14bd1294e541feb82483fe6bc160e45
Z2023_S4_R348,E. leptorrhizum,Epimedium leptorrhizum,SOURCE_NAME_NOT_ACCEPTED_TAXON_AUDIT,"Enshi, Hubei",C. Zhang Zhang183,BNU,INNER_SEPAL,SepalC,2,UNRESOLVED_CODEBOOK,10.3389/fpls.2023.1234148,Table S4,G348,057a0aaa603cfa4d9683a2eac75e747cb14bd1294e541feb82483fe6bc160e45
Z2023_S4_R348,E. leptorrhizum,Epimedium leptorrhizum,SOURCE_NAME_NOT_ACCEPTED_TAXON_AUDIT,"Enshi, Hubei",C. Zhang Zhang183,BNU,PETAL_SPUR,SpurC,2,UNRESOLVED_CODEBOOK,10.3389/fpls.2023.1234148,Table S4,H348,057a0aaa603cfa4d9683a2eac75e747cb14bd1294e541feb82483fe6bc160e45
Z2023_S4_R349,E. leptorrhizum,Epimedium leptorrhizum,SOURCE_NAME_NOT_ACCEPTED_TAXON_AUDIT,"Enshi, Hubei",C. Zhang Zhang183,BNU,INNER_SEPAL,SepalC,2,UNRESOLVED_CODEBOOK,10.3389/fpls.2023.1234148,Table S4,G349,057a0aaa603cfa4d9683a2eac75e747cb14bd1294e541feb82483fe6bc160e45
Z2023_S4_R349,E. leptorrhizum,Epimedium leptorrhizum,SOURCE_NAME_NOT_ACCEPTED_TAXON_AUDIT,"Enshi, Hubei",C. Zhang Zhang183,BNU,PETAL_SPUR,SpurC,2,UNRESOLVED_CODEBOOK,10.3389/fpls.2023.1234148,Table S4,H349,057a0aaa603cfa4d9683a2eac75e747cb14bd1294e541feb82483fe6bc160e45
Z2023_S4_R350,E. leptorrhizum,Epimedium leptorrhizum,SOURCE_NAME_NOT_ACCEPTED_TAXON_AUDIT,"Enshi, Hubei",C. Zhang Zhang183,BNU,INNER_SEPAL,SepalC,2,UNRESOLVED_CODEBOOK,10.3389/fpls.2023.1234148,Table S4,G350,057a0aaa603cfa4d9683a2eac75e747cb14bd1294e541feb82483fe6bc160e45
Z2023_S4_R350,E. leptorrhizum,Epimedium leptorrhizum,SOURCE_NAME_NOT_ACCEPTED_TAXON_AUDIT,"Enshi, Hubei",C. Zhang Zhang183,BNU,PETAL_SPUR,SpurC,2,UNRESOLVED_CODEBOOK,10.3389/fpls.2023.1234148,Table S4,H350,057a0aaa603cfa4d9683a2eac75e747cb14bd1294e541feb82483fe6bc160e45
Z2023_S4_R351,E. leptorrhizum,Epimedium leptorrhizum,SOURCE_NAME_NOT_ACCEPTED_TAXON_AUDIT,"Enshi, Hubei",C. Zhang Zhang183,BNU,INNER_SEPAL,SepalC,2,UNRESOLVED_CODEBOOK,10.3389/fpls.2023.1234148,Table S4,G351,057a0aaa603cfa4d9683a2eac75e747cb14bd1294e541feb82483fe6bc160e45
Z2023_S4_R351,E. leptorrhizum,Epimedium leptorrhizum,SOURCE_NAME_NOT_ACCEPTED_TAXON_AUDIT,"Enshi, Hubei",C. Zhang Zhang183,BNU,PETAL_SPUR,SpurC,2,UNRESOLVED_CODEBOOK,10.3389/fpls.2023.1234148,Table S4,H351,057a0aaa603cfa4d9683a2eac75e747cb14bd1294e541feb82483fe6bc160e45
Z2023_S4_R352,E. leptorrhizum,Epimedium leptorrhizum,SOURCE_NAME_NOT_ACCEPTED_TAXON_AUDIT,"Songtao, Guizhou",C. Zhang Zhang217,BNU,INNER_SEPAL,SepalC,2,UNRESOLVED_CODEBOOK,10.3389/fpls.2023.1234148,Table S4,G352,057a0aaa603cfa4d9683a2eac75e747cb14bd1294e541feb82483fe6bc160e45
Z2023_S4_R352,E. leptorrhizum,Epimedium leptorrhizum,SOURCE_NAME_NOT_ACCEPTED_TAXON_AUDIT,"Songtao, Guizhou",C. Zhang Zhang217,BNU,PETAL_SPUR,SpurC,2,UNRESOLVED_CODEBOOK,10.3389/fpls.2023.1234148,Table S4,H352,057a0aaa603cfa4d9683a2eac75e747cb14bd1294e541feb82483fe6bc160e45
Z2023_S4_R353,E. leptorrhizum,Epimedium leptorrhizum,SOURCE_NAME_NOT_ACCEPTED_TAXON_AUDIT,"Songtao, Guizhou",C. Zhang Zhang217,BNU,INNER_SEPAL,SepalC,2,UNRESOLVED_CODEBOOK,10.3389/fpls.2023.1234148,Table S4,G353,057a0aaa603cfa4d9683a2eac75e747cb14bd1294e541feb82483fe6bc160e45
Z2023_S4_R353,E. leptorrhizum,Epimedium leptorrhizum,SOURCE_NAME_NOT_ACCEPTED_TAXON_AUDIT,"Songtao, Guizhou",C. Zhang Zhang217,BNU,PETAL_SPUR,SpurC,2,UNRESOLVED_CODEBOOK,10.3389/fpls.2023.1234148,Table S4,H353,057a0aaa603cfa4d9683a2eac75e747cb14bd1294e541feb82483fe6bc160e45
Z2023_S4_R354,E. leptorrhizum,Epimedium leptorrhizum,SOURCE_NAME_NOT_ACCEPTED_TAXON_AUDIT,"Songtao, Guizhou",C. Zhang Zhang217,BNU,INNER_SEPAL,SepalC,2,UNRESOLVED_CODEBOOK,10.3389/fpls.2023.1234148,Table S4,G354,057a0aaa603cfa4d9683a2eac75e747cb14bd1294e541feb82483fe6bc160e45
Z2023_S4_R354,E. leptorrhizum,Epimedium leptorrhizum,SOURCE_NAME_NOT_ACCEPTED_TAXON_AUDIT,"Songtao, Guizhou",C. Zhang Zhang217,BNU,PETAL_SPUR,SpurC,2,UNRESOLVED_CODEBOOK,10.3389/fpls.2023.1234148,Table S4,H354,057a0aaa603cfa4d9683a2eac75e747cb14bd1294e541feb82483fe6bc160e45
Z2023_S4_R355,E. leptorrhizum,Epimedium leptorrhizum,SOURCE_NAME_NOT_ACCEPTED_TAXON_AUDIT,"Songtao, Guizhou",C. Zhang Zhang217,BNU,INNER_SEPAL,SepalC,2,UNRESOLVED_CODEBOOK,10.3389/fpls.2023.1234148,Table S4,G355,057a0aaa603cfa4d9683a2eac75e747cb14bd1294e541feb82483fe6bc160e45
Z2023_S4_R355,E. leptorrhizum,Epimedium leptorrhizum,SOURCE_NAME_NOT_ACCEPTED_TAXON_AUDIT,"Songtao, Guizhou",C. Zhang Zhang217,BNU,PETAL_SPUR,SpurC,2,UNRESOLVED_CODEBOOK,10.3389/fpls.2023.1234148,Table S4,H355,057a0aaa603cfa4d9683a2eac75e747cb14bd1294e541feb82483fe6bc160e45
Z2023_S4_R356,E. leptorrhizum,Epimedium leptorrhizum,SOURCE_NAME_NOT_ACCEPTED_TAXON_AUDIT,"Suiyang, Guizhou",C. Zhang Zhang225,BNU,INNER_SEPAL,SepalC,2,UNRESOLVED_CODEBOOK,10.3389/fpls.2023.1234148,Table S4,G356,057a0aaa603cfa4d9683a2eac75e747cb14bd1294e541feb82483fe6bc160e45
Z2023_S4_R356,E. leptorrhizum,Epimedium leptorrhizum,SOURCE_NAME_NOT_ACCEPTED_TAXON_AUDIT,"Suiyang, Guizhou",C. Zhang Zhang225,BNU,PETAL_SPUR,SpurC,2,UNRESOLVED_CODEBOOK,10.3389/fpls.2023.1234148,Table S4,H356,057a0aaa603cfa4d9683a2eac75e747cb14bd1294e541feb82483fe6bc160e45
Z2023_S4_R357,E. leptorrhizum,Epimedium leptorrhizum,SOURCE_NAME_NOT_ACCEPTED_TAXON_AUDIT,"Suiyang, Guizhou",C. Zhang Zhang225,BNU,INNER_SEPAL,SepalC,2,UNRESOLVED_CODEBOOK,10.3389/fpls.2023.1234148,Table S4,G357,057a0aaa603cfa4d9683a2eac75e747cb14bd1294e541feb82483fe6bc160e45
Z2023_S4_R357,E. leptorrhizum,Epimedium leptorrhizum,SOURCE_NAME_NOT_ACCEPTED_TAXON_AUDIT,"Suiyang, Guizhou",C. Zhang Zhang225,BNU,PETAL_SPUR,SpurC,2,UNRESOLVED_CODEBOOK,10.3389/fpls.2023.1234148,Table S4,H357,057a0aaa603cfa4d9683a2eac75e747cb14bd1294e541feb82483fe6bc160e45
Z2023_S4_R358,E. leptorrhizum,Epimedium leptorrhizum,SOURCE_NAME_NOT_ACCEPTED_TAXON_AUDIT,"Suiyang, Guizhou",C. Zhang Zhang225,BNU,INNER_SEPAL,SepalC,2,UNRESOLVED_CODEBOOK,10.3389/fpls.2023.1234148,Table S4,G358,057a0aaa603cfa4d9683a2eac75e747cb14bd1294e541feb82483fe6bc160e45
Z2023_S4_R358,E. leptorrhizum,Epimedium leptorrhizum,SOURCE_NAME_NOT_ACCEPTED_TAXON_AUDIT,"Suiyang, Guizhou",C. Zhang Zhang225,BNU,PETAL_SPUR,SpurC,2,UNRESOLVED_CODEBOOK,10.3389/fpls.2023.1234148,Table S4,H358,057a0aaa603cfa4d9683a2eac75e747cb14bd1294e541feb82483fe6bc160e45
Z2023_S4_R359,E. leptorrhizum,Epimedium leptorrhizum,SOURCE_NAME_NOT_ACCEPTED_TAXON_AUDIT,"Suiyang, Guizhou",C. Zhang Zhang225,BNU,INNER_SEPAL,SepalC,2,UNRESOLVED_CODEBOOK,10.3389/fpls.2023.1234148,Table S4,G359,057a0aaa603cfa4d9683a2eac75e747cb14bd1294e541feb82483fe6bc160e45
Z2023_S4_R359,E. leptorrhizum,Epimedium leptorrhizum,SOURCE_NAME_NOT_ACCEPTED_TAXON_AUDIT,"Suiyang, Guizhou",C. Zhang Zhang225,BNU,PETAL_SPUR,SpurC,2,UNRESOLVED_CODEBOOK,10.3389/fpls.2023.1234148,Table S4,H359,057a0aaa603cfa4d9683a2eac75e747cb14bd1294e541feb82483fe6bc160e45
Z2023_S4_R360,E. lishihchenii,Epimedium lishihchenii,SOURCE_NAME_NOT_ACCEPTED_TAXON_AUDIT,"Lushan, Jiangxi",C. Zhang Zhang149,BNU,INNER_SEPAL,SepalC,1,UNRESOLVED_CODEBOOK,10.3389/fpls.2023.1234148,Table S4,G360,057a0aaa603cfa4d9683a2eac75e747cb14bd1294e541feb82483fe6bc160e45
Z2023_S4_R360,E. lishihchenii,Epimedium lishihchenii,SOURCE_NAME_NOT_ACCEPTED_TAXON_AUDIT,"Lushan, Jiangxi",C. Zhang Zhang149,BNU,PETAL_SPUR,SpurC,1,UNRESOLVED_CODEBOOK,10.3389/fpls.2023.1234148,Table S4,H360,057a0aaa603cfa4d9683a2eac75e747cb14bd1294e541feb82483fe6bc160e45
Z2023_S4_R361,E. lishihchenii,Epimedium lishihchenii,SOURCE_NAME_NOT_ACCEPTED_TAXON_AUDIT,"Lushan, Jiangxi",C. Zhang Zhang149,BNU,INNER_SEPAL,SepalC,1,UNRESOLVED_CODEBOOK,10.3389/fpls.2023.1234148,Table S4,G361,057a0aaa603cfa4d9683a2eac75e747cb14bd1294e541feb82483fe6bc160e45
Z2023_S4_R361,E. lishihchenii,Epimedium lishihchenii,SOURCE_NAME_NOT_ACCEPTED_TAXON_AUDIT,"Lushan, Jiangxi",C. Zhang Zhang149,BNU,PETAL_SPUR,SpurC,1,UNRESOLVED_CODEBOOK,10.3389/fpls.2023.1234148,Table S4,H361,057a0aaa603cfa4d9683a2eac75e747cb14bd1294e541feb82483fe6bc160e45
Z2023_S4_R362,E. lishihchenii,Epimedium lishihchenii,SOURCE_NAME_NOT_ACCEPTED_TAXON_AUDIT,"Lushan, Jiangxi",C. Zhang Zhang149,BNU,INNER_SEPAL,SepalC,1,UNRESOLVED_CODEBOOK,10.3389/fpls.2023.1234148,Table S4,G362,057a0aaa603cfa4d9683a2eac75e747cb14bd1294e541feb82483fe6bc160e45
Z2023_S4_R362,E. lishihchenii,Epimedium lishihchenii,SOURCE_NAME_NOT_ACCEPTED_TAXON_AUDIT,"Lushan, Jiangxi",C. Zhang Zhang149,BNU,PETAL_SPUR,SpurC,1,UNRESOLVED_CODEBOOK,10.3389/fpls.2023.1234148,Table S4,H362,057a0aaa603cfa4d9683a2eac75e747cb14bd1294e541feb82483fe6bc160e45
Z2023_S4_R363,E. lishihchenii,Epimedium lishihchenii,SOURCE_NAME_NOT_ACCEPTED_TAXON_AUDIT,"Lushan, Jiangxi",C. Zhang Zhang149,BNU,INNER_SEPAL,SepalC,1,UNRESOLVED_CODEBOOK,10.3389/fpls.2023.1234148,Table S4,G363,057a0aaa603cfa4d9683a2eac75e747cb14bd1294e541feb82483fe6bc160e45
Z2023_S4_R363,E. lishihchenii,Epimedium lishihchenii,SOURCE_NAME_NOT_ACCEPTED_TAXON_AUDIT,"Lushan, Jiangxi",C. Zhang Zhang149,BNU,PETAL_SPUR,SpurC,1,UNRESOLVED_CODEBOOK,10.3389/fpls.2023.1234148,Table S4,H363,057a0aaa603cfa4d9683a2eac75e747cb14bd1294e541feb82483fe6bc160e45
Z2023_S4_R364,E. lishihchenii,Epimedium lishihchenii,SOURCE_NAME_NOT_ACCEPTED_TAXON_AUDIT,"Lushan, Jiangxi",C. Zhang Zhang149,BNU,INNER_SEPAL,SepalC,1,UNRESOLVED_CODEBOOK,10.3389/fpls.2023.1234148,Table S4,G364,057a0aaa603cfa4d9683a2eac75e747cb14bd1294e541feb82483fe6bc160e45
Z2023_S4_R364,E. lishihchenii,Epimedium lishihchenii,SOURCE_NAME_NOT_ACCEPTED_TAXON_AUDIT,"Lushan, Jiangxi",C. Zhang Zhang149,BNU,PETAL_SPUR,SpurC,1,UNRESOLVED_CODEBOOK,10.3389/fpls.2023.1234148,Table S4,H364,057a0aaa603cfa4d9683a2eac75e747cb14bd1294e541feb82483fe6bc160e45
Z2023_S4_R365,E. lishihchenii,Epimedium lishihchenii,SOURCE_NAME_NOT_ACCEPTED_TAXON_AUDIT,"Lushan, Jiangxi",C. Zhang Zhang149,BNU,INNER_SEPAL,SepalC,1,UNRESOLVED_CODEBOOK,10.3389/fpls.2023.1234148,Table S4,G365,057a0aaa603cfa4d9683a2eac75e747cb14bd1294e541feb82483fe6bc160e45
Z2023_S4_R365,E. lishihchenii,Epimedium lishihchenii,SOURCE_NAME_NOT_ACCEPTED_TAXON_AUDIT,"Lushan, Jiangxi",C. Zhang Zhang149,BNU,PETAL_SPUR,SpurC,1,UNRESOLVED_CODEBOOK,10.3389/fpls.2023.1234148,Table S4,H365,057a0aaa603cfa4d9683a2eac75e747cb14bd1294e541feb82483fe6bc160e45
Z2023_S4_R366,E. lishihchenii,Epimedium lishihchenii,SOURCE_NAME_NOT_ACCEPTED_TAXON_AUDIT,"Lushan, Jiangxi",C. Zhang Zhang149,BNU,INNER_SEPAL,SepalC,1,UNRESOLVED_CODEBOOK,10.3389/fpls.2023.1234148,Table S4,G366,057a0aaa603cfa4d9683a2eac75e747cb14bd1294e541feb82483fe6bc160e45
Z2023_S4_R366,E. lishihchenii,Epimedium lishihchenii,SOURCE_NAME_NOT_ACCEPTED_TAXON_AUDIT,"Lushan, Jiangxi",C. Zhang Zhang149,BNU,PETAL_SPUR,SpurC,1,UNRESOLVED_CODEBOOK,10.3389/fpls.2023.1234148,Table S4,H366,057a0aaa603cfa4d9683a2eac75e747cb14bd1294e541feb82483fe6bc160e45
Z2023_S4_R367,E. lishihchenii,Epimedium lishihchenii,SOURCE_NAME_NOT_ACCEPTED_TAXON_AUDIT,"Lushan, Jiangxi",C. Zhang Zhang149,BNU,INNER_SEPAL,SepalC,1,UNRESOLVED_CODEBOOK,10.3389/fpls.2023.1234148,Table S4,G367,057a0aaa603cfa4d9683a2eac75e747cb14bd1294e541feb82483fe6bc160e45
Z2023_S4_R367,E. lishihchenii,Epimedium lishihchenii,SOURCE_NAME_NOT_ACCEPTED_TAXON_AUDIT,"Lushan, Jiangxi",C. Zhang Zhang149,BNU,PETAL_SPUR,SpurC,1,UNRESOLVED_CODEBOOK,10.3389/fpls.2023.1234148,Table S4,H367,057a0aaa603cfa4d9683a2eac75e747cb14bd1294e541feb82483fe6bc160e45
Z2023_S4_R368,E. lishihchenii,Epimedium lishihchenii,SOURCE_NAME_NOT_ACCEPTED_TAXON_AUDIT,"Lushan, Jiangxi",C. Zhang Zhang149,BNU,INNER_SEPAL,SepalC,1,UNRESOLVED_CODEBOOK,10.3389/fpls.2023.1234148,Table S4,G368,057a0aaa603cfa4d9683a2eac75e747cb14bd1294e541feb82483fe6bc160e45
Z2023_S4_R368,E. lishihchenii,Epimedium lishihchenii,SOURCE_NAME_NOT_ACCEPTED_TAXON_AUDIT,"Lushan, Jiangxi",C. Zhang Zhang149,BNU,PETAL_SPUR,SpurC,1,UNRESOLVED_CODEBOOK,10.3389/fpls.2023.1234148,Table S4,H368,057a0aaa603cfa4d9683a2eac75e747cb14bd1294e541feb82483fe6bc160e45
Z2023_S4_R369,E. lishihchenii,Epimedium lishihchenii,SOURCE_NAME_NOT_ACCEPTED_TAXON_AUDIT,"Lushan, Jiangxi",C. Zhang Zhang149,BNU,INNER_SEPAL,SepalC,1,UNRESOLVED_CODEBOOK,10.3389/fpls.2023.1234148,Table S4,G369,057a0aaa603cfa4d9683a2eac75e747cb14bd1294e541feb82483fe6bc160e45
Z2023_S4_R369,E. lishihchenii,Epimedium lishihchenii,SOURCE_NAME_NOT_ACCEPTED_TAXON_AUDIT,"Lushan, Jiangxi",C. Zhang Zhang149,BNU,PETAL_SPUR,SpurC,1,UNRESOLVED_CODEBOOK,10.3389/fpls.2023.1234148,Table S4,H369,057a0aaa603cfa4d9683a2eac75e747cb14bd1294e541feb82483fe6bc160e45
Z2023_S4_R370,E. lishihchenii,Epimedium lishihchenii,SOURCE_NAME_NOT_ACCEPTED_TAXON_AUDIT,"Lushan, Jiangxi",C. Zhang Zhang149,BNU,INNER_SEPAL,SepalC,1,UNRESOLVED_CODEBOOK,10.3389/fpls.2023.1234148,Table S4,G370,057a0aaa603cfa4d9683a2eac75e747cb14bd1294e541feb82483fe6bc160e45
Z2023_S4_R370,E. lishihchenii,Epimedium lishihchenii,SOURCE_NAME_NOT_ACCEPTED_TAXON_AUDIT,"Lushan, Jiangxi",C. Zhang Zhang149,BNU,PETAL_SPUR,SpurC,1,UNRESOLVED_CODEBOOK,10.3389/fpls.2023.1234148,Table S4,H370,057a0aaa603cfa4d9683a2eac75e747cb14bd1294e541feb82483fe6bc160e45
Z2023_S4_R371,E. lishihchenii,Epimedium lishihchenii,SOURCE_NAME_NOT_ACCEPTED_TAXON_AUDIT,"Lushan, Jiangxi",C. Zhang Zhang149,BNU,INNER_SEPAL,SepalC,1,UNRESOLVED_CODEBOOK,10.3389/fpls.2023.1234148,Table S4,G371,057a0aaa603cfa4d9683a2eac75e747cb14bd1294e541feb82483fe6bc160e45
Z2023_S4_R371,E. lishihchenii,Epimedium lishihchenii,SOURCE_NAME_NOT_ACCEPTED_TAXON_AUDIT,"Lushan, Jiangxi",C. Zhang Zhang149,BNU,PETAL_SPUR,SpurC,1,UNRESOLVED_CODEBOOK,10.3389/fpls.2023.1234148,Table S4,H371,057a0aaa603cfa4d9683a2eac75e747cb14bd1294e541feb82483fe6bc160e45
Z2023_S4_R372,E. lishihchenii,Epimedium lishihchenii,SOURCE_NAME_NOT_ACCEPTED_TAXON_AUDIT,"Lushan, Jiangxi",C. Zhang Zhang149,BNU,INNER_SEPAL,SepalC,1,UNRESOLVED_CODEBOOK,10.3389/fpls.2023.1234148,Table S4,G372,057a0aaa603cfa4d9683a2eac75e747cb14bd1294e541feb82483fe6bc160e45
Z2023_S4_R372,E. lishihchenii,Epimedium lishihchenii,SOURCE_NAME_NOT_ACCEPTED_TAXON_AUDIT,"Lushan, Jiangxi",C. Zhang Zhang149,BNU,PETAL_SPUR,SpurC,1,UNRESOLVED_CODEBOOK,10.3389/fpls.2023.1234148,Table S4,H372,057a0aaa603cfa4d9683a2eac75e747cb14bd1294e541feb82483fe6bc160e45
Z2023_S4_R373,E. lishihchenii,Epimedium lishihchenii,SOURCE_NAME_NOT_ACCEPTED_TAXON_AUDIT,"Lushan, Jiangxi",C. Zhang Zhang149,BNU,INNER_SEPAL,SepalC,1,UNRESOLVED_CODEBOOK,10.3389/fpls.2023.1234148,Table S4,G373,057a0aaa603cfa4d9683a2eac75e747cb14bd1294e541feb82483fe6bc160e45
Z2023_S4_R373,E. lishihchenii,Epimedium lishihchenii,SOURCE_NAME_NOT_ACCEPTED_TAXON_AUDIT,"Lushan, Jiangxi",C. Zhang Zhang149,BNU,PETAL_SPUR,SpurC,1,UNRESOLVED_CODEBOOK,10.3389/fpls.2023.1234148,Table S4,H373,057a0aaa603cfa4d9683a2eac75e747cb14bd1294e541feb82483fe6bc160e45
Z2023_S4_R374,E. lishihchenii,Epimedium lishihchenii,SOURCE_NAME_NOT_ACCEPTED_TAXON_AUDIT,"Lushan, Jiangxi",C. Zhang Zhang149,BNU,INNER_SEPAL,SepalC,1,UNRESOLVED_CODEBOOK,10.3389/fpls.2023.1234148,Table S4,G374,057a0aaa603cfa4d9683a2eac75e747cb14bd1294e541feb82483fe6bc160e45
Z2023_S4_R374,E. lishihchenii,Epimedium lishihchenii,SOURCE_NAME_NOT_ACCEPTED_TAXON_AUDIT,"Lushan, Jiangxi",C. Zhang Zhang149,BNU,PETAL_SPUR,SpurC,1,UNRESOLVED_CODEBOOK,10.3389/fpls.2023.1234148,Table S4,H374,057a0aaa603cfa4d9683a2eac75e747cb14bd1294e541feb82483fe6bc160e45
Z2023_S4_R375,E. lishihchenii,Epimedium lishihchenii,SOURCE_NAME_NOT_ACCEPTED_TAXON_AUDIT,"Lushan, Jiangxi",C. Zhang Zhang149,BNU,INNER_SEPAL,SepalC,1,UNRESOLVED_CODEBOOK,10.3389/fpls.2023.1234148,Table S4,G375,057a0aaa603cfa4d9683a2eac75e747cb14bd1294e541feb82483fe6bc160e45
Z2023_S4_R375,E. lishihchenii,Epimedium lishihchenii,SOURCE_NAME_NOT_ACCEPTED_TAXON_AUDIT,"Lushan, Jiangxi",C. Zhang Zhang149,BNU,PETAL_SPUR,SpurC,1,UNRESOLVED_CODEBOOK,10.3389/fpls.2023.1234148,Table S4,H375,057a0aaa603cfa4d9683a2eac75e747cb14bd1294e541feb82483fe6bc160e45
Z2023_S4_R376,E. lishihchenii,Epimedium lishihchenii,SOURCE_NAME_NOT_ACCEPTED_TAXON_AUDIT,"Lushan, Jiangxi",C. Zhang Zhang149,BNU,INNER_SEPAL,SepalC,1,UNRESOLVED_CODEBOOK,10.3389/fpls.2023.1234148,Table S4,G376,057a0aaa603cfa4d9683a2eac75e747cb14bd1294e541feb82483fe6bc160e45
Z2023_S4_R376,E. lishihchenii,Epimedium lishihchenii,SOURCE_NAME_NOT_ACCEPTED_TAXON_AUDIT,"Lushan, Jiangxi",C. Zhang Zhang149,BNU,PETAL_SPUR,SpurC,1,UNRESOLVED_CODEBOOK,10.3389/fpls.2023.1234148,Table S4,H376,057a0aaa603cfa4d9683a2eac75e747cb14bd1294e541feb82483fe6bc160e45
Z2023_S4_R377,E. lishihchenii,Epimedium lishihchenii,SOURCE_NAME_NOT_ACCEPTED_TAXON_AUDIT,"Lushan, Jiangxi",C. Zhang Zhang149,BNU,INNER_SEPAL,SepalC,1,UNRESOLVED_CODEBOOK,10.3389/fpls.2023.1234148,Table S4,G377,057a0aaa603cfa4d9683a2eac75e747cb14bd1294e541feb82483fe6bc160e45
Z2023_S4_R377,E. lishihchenii,Epimedium lishihchenii,SOURCE_NAME_NOT_ACCEPTED_TAXON_AUDIT,"Lushan, Jiangxi",C. Zhang Zhang149,BNU,PETAL_SPUR,SpurC,1,UNRESOLVED_CODEBOOK,10.3389/fpls.2023.1234148,Table S4,H377,057a0aaa603cfa4d9683a2eac75e747cb14bd1294e541feb82483fe6bc160e45
Z2023_S4_R378,E. lishihchenii,Epimedium lishihchenii,SOURCE_NAME_NOT_ACCEPTED_TAXON_AUDIT,"Lushan, Jiangxi",C. Zhang Zhang149,BNU,INNER_SEPAL,SepalC,1,UNRESOLVED_CODEBOOK,10.3389/fpls.2023.1234148,Table S4,G378,057a0aaa603cfa4d9683a2eac75e747cb14bd1294e541feb82483fe6bc160e45
Z2023_S4_R378,E. lishihchenii,Epimedium lishihchenii,SOURCE_NAME_NOT_ACCEPTED_TAXON_AUDIT,"Lushan, Jiangxi",C. Zhang Zhang149,BNU,PETAL_SPUR,SpurC,1,UNRESOLVED_CODEBOOK,10.3389/fpls.2023.1234148,Table S4,H378,057a0aaa603cfa4d9683a2eac75e747cb14bd1294e541feb82483fe6bc160e45
Z2023_S4_R379,E. lishihchenii,Epimedium lishihchenii,SOURCE_NAME_NOT_ACCEPTED_TAXON_AUDIT,"Lushan, Jiangxi",C. Zhang Zhang149,BNU,INNER_SEPAL,SepalC,1,UNRESOLVED_CODEBOOK,10.3389/fpls.2023.1234148,Table S4,G379,057a0aaa603cfa4d9683a2eac75e747cb14bd1294e541feb82483fe6bc160e45
Z2023_S4_R379,E. lishihchenii,Epimedium lishihchenii,SOURCE_NAME_NOT_ACCEPTED_TAXON_AUDIT,"Lushan, Jiangxi",C. Zhang Zhang149,BNU,PETAL_SPUR,SpurC,1,UNRESOLVED_CODEBOOK,10.3389/fpls.2023.1234148,Table S4,H379,057a0aaa603cfa4d9683a2eac75e747cb14bd1294e541feb82483fe6bc160e45
Z2023_S4_R380,E. lishihchenii,Epimedium lishihchenii,SOURCE_NAME_NOT_ACCEPTED_TAXON_AUDIT,"Lushan, Jiangxi",C. Zhang Zhang149,BNU,INNER_SEPAL,SepalC,1,UNRESOLVED_CODEBOOK,10.3389/fpls.2023.1234148,Table S4,G380,057a0aaa603cfa4d9683a2eac75e747cb14bd1294e541feb82483fe6bc160e45
Z2023_S4_R380,E. lishihchenii,Epimedium lishihchenii,SOURCE_NAME_NOT_ACCEPTED_TAXON_AUDIT,"Lushan, Jiangxi",C. Zhang Zhang149,BNU,PETAL_SPUR,SpurC,1,UNRESOLVED_CODEBOOK,10.3389/fpls.2023.1234148,Table S4,H380,057a0aaa603cfa4d9683a2eac75e747cb14bd1294e541feb82483fe6bc160e45
Z2023_S4_R381,E. lishihchenii,Epimedium lishihchenii,SOURCE_NAME_NOT_ACCEPTED_TAXON_AUDIT,"Lushan, Jiangxi",C. Zhang Zhang149,BNU,INNER_SEPAL,SepalC,1,UNRESOLVED_CODEBOOK,10.3389/fpls.2023.1234148,Table S4,G381,057a0aaa603cfa4d9683a2eac75e747cb14bd1294e541feb82483fe6bc160e45
